date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:13	15800/15800	------	200	untouched ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:06:26%20GMT	http://www.vzhurudolu.cz/68/stat-by-mohl-vice-podporovat-zamestnavani-studentu	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/68/stat-by-mohl-vice-podporovat-zamestnavani-studentu.html	(from http://www.vzhurudolu.cz/archiv)
16:15:13	7070/7070	------	200	untouched ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:06:27%20GMT	http://www.vzhurudolu.cz/67/ebanka-a-ucetnictvi-money-setrte-cas	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/67/ebanka-a-ucetnictvi-money-setrte-cas.html	(from http://www.vzhurudolu.cz/archiv)
16:15:13	8211/8211	------	200	untouched ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:06:27%20GMT	http://www.vzhurudolu.cz/60/co-je-design-moje-oblibene-citaty	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/60/co-je-design-moje-oblibene-citaty.html	(from http://www.vzhurudolu.cz/archiv)
16:15:13	24887/24887	------	200	untouched ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:06:27%20GMT	http://www.vzhurudolu.cz/65/anketa-cesky-webdesign-2006-2007	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/65/anketa-cesky-webdesign-2006-2007.html	(from http://www.vzhurudolu.cz/archiv)
16:15:13	981/981	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202009%2014:15:18%20GMT	http://www.vzhurudolu.cz/www.rubyonrails.org	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/www.rubyonrails.48.delayed	(from http://www.vzhurudolu.cz/archiv)
16:15:16	41934/41934	---M--	200	added ('OK')	image/jpeg	etag:%223dc383-a3ce-b6ee8200%22	http://www.vzhurudolu.cz/images/17.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/17.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:17	24027/24027	---M--	200	added ('OK')	image/jpeg	etag:%22454756-5ddb-48089540%22	http://www.vzhurudolu.cz/images/15.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/15.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:21	72741/72741	---M--	200	added ('OK')	image/png	etag:%22454f36-11c25-981d1a00%22	http://www.vzhurudolu.cz/images/16.png	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/16.png	(from http://www.vzhurudolu.cz/archiv)
16:15:24	12989/12989	---M--	200	added ('OK')	image/png	etag:%2245417f-32bd-a1e53e80%22	http://www.vzhurudolu.cz/images/11.png	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/11.png	(from http://www.vzhurudolu.cz/archiv)
16:15:27	16169/16169	---M--	200	added ('OK')	image/jpeg	etag:%22c4879-3f29-c6893380%22	http://www.vzhurudolu.cz/images/satan.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/satan.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:29	70080/70080	---M--	200	added ('OK')	image/jpeg	etag:%2245402e-111c0-29ceadc0%22	http://www.vzhurudolu.cz/images/12.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/12.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:29	14995/14995	---M--	200	added ('OK')	image/gif	etag:%22c4876-3a93-7acdc9c0%22	http://www.vzhurudolu.cz/images/weblog-expert.gif	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/weblog-expert.gif	(from http://www.vzhurudolu.cz/archiv)
16:15:29	4336/4336	---M--	200	added ('OK')	text/plain	etag:%2268265-10f0-89c3be80%22	http://www.vzhurudolu.cz/download/Spiders.cfg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/download/Spiders.cfg	(from http://www.vzhurudolu.cz/archiv)
16:15:30	3244/3244	---M--	200	added ('OK')	image/gif	etag:%22454038-cac-d05c4c0%22	http://www.vzhurudolu.cz/images/10.gif	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/10.gif	(from http://www.vzhurudolu.cz/archiv)
16:15:31	335095/335095	---M--	200	added ('OK')	image/jpeg	etag:%226741a0-51cf7-3e360f40%22	http://www.vzhurudolu.cz/images/23.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/23.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:32	8447/8447	---M--	200	added ('OK')	image/gif	etag:%22c43fb-20ff-c66f3f00%22	http://www.vzhurudolu.cz/images/7.gif	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/7.gif	(from http://www.vzhurudolu.cz/archiv)
16:15:32	104207/104207	---M--	200	added ('OK')	image/jpeg	etag:%224543e0-1970f-b83457c0%22	http://www.vzhurudolu.cz/images/13.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/13.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:33	11942/11942	---M--	200	added ('OK')	image/gif	etag:%22c4400-2ea6-c8e0db40%22	http://www.vzhurudolu.cz/images/8.gif	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/8.gif	(from http://www.vzhurudolu.cz/archiv)
16:15:34	14955/14955	---M--	200	added ('OK')	image/jpeg	etag:%22c4401-3a6b-343cea00%22	http://www.vzhurudolu.cz/images/6.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/6.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:36	15414/15414	---M--	200	added ('OK')	image/jpeg	etag:%22c4406-3c36-22af7140%22	http://www.vzhurudolu.cz/images/4.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/4.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:37	210/210	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2022%20Jul%202009%2007:11:24%20GMT	http://www.vzhurudolu.cz/index.php?rss=1	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index9ef6.php	(from http://www.vzhurudolu.cz/archiv)
16:15:37	45858/45858	---M--	200	added ('OK')	image/jpeg	etag:%22c4402-b322-de94a540%22	http://www.vzhurudolu.cz/images/9.jpg	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/9.jpg	(from http://www.vzhurudolu.cz/archiv)
16:15:38	4597/4597	---MC-	200	added ('OK')	text/css	date:Tue,%2011%20Aug%202009%2014:15:43%20GMT	http://www.vzhurudolu.cz/textpattern/css.php?s=xhtml-css	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/textpattern/css8720.css	(from http://www.vzhurudolu.cz/archiv)
16:15:38	198/198	---M--	200	added ('OK')	text/plain	etag:%22374004-c6-59b75840%22	http://www.vzhurudolu.cz/favicon.ico	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/favicon.ico	(from http://www.vzhurudolu.cz/archiv)
16:15:38	5835/5835	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:15:43%20GMT	http://www.vzhurudolu.cz/50/xhtml	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/50/xhtml.html	(from http://www.vzhurudolu.cz/archiv)
16:15:38	23504/23504	---M--	200	added ('OK')	image/png	etag:%22c43fe-5bd0-22a02f00%22	http://www.vzhurudolu.cz/images/2.png	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/2.png	(from http://www.vzhurudolu.cz/archiv)
16:15:38	6228/6228	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:15:43%20GMT	http://www.vzhurudolu.cz/51/css-cast-2	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/51/css-cast-2.html	(from http://www.vzhurudolu.cz/archiv)
16:15:38	5256/5256	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:15:44%20GMT	http://www.vzhurudolu.cz/54/formatovani-vzhledu-stranky-pomoci-css-vyssi-divci	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/54/formatovani-vzhledu-stranky-pomoci-css-vyssi-divci.html	(from http://www.vzhurudolu.cz/archiv)
16:15:38	4658/4658	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:15:44%20GMT	http://www.vzhurudolu.cz/55/css-tipy-a-triky-cast-1	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/55/css-tipy-a-triky-cast-1.html	(from http://www.vzhurudolu.cz/archiv)
16:15:39	51105/51105	---M--	200	added ('OK')	image/gif	etag:%22c43fd-c7a1-5417d380%22	http://www.vzhurudolu.cz/images/5.gif	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/5.gif	(from http://www.vzhurudolu.cz/archiv)
16:15:39	6308/6308	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:15:44%20GMT	http://www.vzhurudolu.cz/56/xhtml-a-css-v-praxi-moderni-webdesign-cast-5	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/56/xhtml-a-css-v-praxi-moderni-webdesign-cast-5.html	(from http://www.vzhurudolu.cz/archiv)
16:15:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Aug%202009%2014:15:44%20GMT	http://www.vzhurudolu.cz/cubci-lektvar/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/cubci-lektvar/index.html	(from http://www.vzhurudolu.cz/archiv)
16:15:40	11836/11836	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202009%2014:15:45%20GMT	http://www.vzhurudolu.cz/62/cubci-lektvar-mirne-preletavy-jazz-70-let	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/62/cubci-lektvar-mirne-preletavy-jazz-70-let.html	(from http://www.vzhurudolu.cz/archiv)
16:15:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202009%2014:15:45%20GMT	http://www.vzhurudolu.cz/images/novybg.png	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/images/novybg.png	(from http://www.vzhurudolu.cz/css/vd.css)
16:15:40	2/2	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2011%20Aug%202009%2014:15:46%20GMT	http://www.vzhurudolu.cz/kategorie/Webdesign/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/kategorie/Webdesign/index.html	(from http://www.vzhurudolu.cz/85/preladte-prosim)
16:15:41	3871/3871	---MC-	200	added ('OK')	application/rss+xml	etag:%22A607FC0A-207DB87F-4700C2B4-DBB80CD4-7A6BF63%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=84	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index156a.html	(from http://www.vzhurudolu.cz/84/radost-jmenem-font-face)
16:15:41	2/2	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2011%20Aug%202009%2014:15:46%20GMT	http://www.vzhurudolu.cz/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index.html	(from http://www.vzhurudolu.cz/84/radost-jmenem-font-face)
16:15:41	1092/1092	---MC-	200	added ('OK')	application/rss+xml	etag:%22841267E0-73F81E44%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=83	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index6a0e.html	(from http://www.vzhurudolu.cz/83/blueprint-css-5-kroku-k-ulehceni-koderske-prace)
16:15:42	640/640	---MC-	200	added ('OK')	application/rss+xml	etag:%22F302B74B%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=82	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index26b7.html	(from http://www.vzhurudolu.cz/82/proc-i-koderi-potrebuji-svuj-framework)
16:15:42	6657/6657	---MC-	200	added ('OK')	application/rss+xml	etag:%22FE22E8B1-AA6BD6E7-E059BA82-4F489F94-4CDE9311%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=81	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index657f.html	(from http://www.vzhurudolu.cz/81/redesign-homepage-bbc-davum-k-sluzbam)
16:15:42	2/2	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2011%20Aug%202009%2014:15:48%20GMT	http://www.vzhurudolu.cz/kategorie/Mimo/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/kategorie/Mimo/index.html	(from http://www.vzhurudolu.cz/80/z-dobreho-kodera-spatnym-projektovym-vedoucim)
16:15:43	4867/4867	---MC-	200	added ('OK')	application/rss+xml	etag:%223FCACB63-830700B0-26FDCA24-409BE689-B144198F%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=80	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index917b.html	(from http://www.vzhurudolu.cz/80/z-dobreho-kodera-spatnym-projektovym-vedoucim)
16:15:43	4012/4012	---MC-	200	added ('OK')	application/rss+xml	etag:%22C430683F-82AA5CBF-E1ED28FC-979D23AA-F920D940%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=79	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index4707.html	(from http://www.vzhurudolu.cz/79/kartickove-trideni-bez-karticek)
16:15:44	1365/1365	---MC-	200	added ('OK')	application/rss+xml	etag:%228B1DD985-A45A6F66-8BBFD381%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=78	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index6e2c.html	(from http://www.vzhurudolu.cz/78/madatidal-par-zakulisnich-informaci)
16:15:44	3669/3669	---MC-	200	added ('OK')	application/rss+xml	etag:%22FC2DB8EB-F680C693-F5A6A550-BB461533-3298580E%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=77	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index1194.html	(from http://www.vzhurudolu.cz/77/pojdte-s-nami-otestovat-web20-aplikaci-madatidal)
16:15:44	7088/7088	---MC-	200	added ('OK')	application/rss+xml	etag:%22CF25B92D-B707D6CF-635C4A1C-C6BED458-CF058142%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=76	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexe7b7.html	(from http://www.vzhurudolu.cz/76/jak-zacit-podnikat-na-webu-kdyz-jste-mladi-progresivni-a-chudi)
16:15:45	3635/3635	---MC-	200	added ('OK')	application/rss+xml	etag:%22DA16AB51-CF30BC31-43D2975B-99B860F7-28936A70%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=74	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexe50f.html	(from http://www.vzhurudolu.cz/74/drupal-redakcni-system-pro-geeky)
16:15:45	2717/2717	---MC-	200	added ('OK')	application/rss+xml	etag:%223934E357-713F2AE9-ED04972B-89BB74E2-4A3F84E2%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=73	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index2cf3.html	(from http://www.vzhurudolu.cz/73/web-20-aplikace-u-psychologa)
16:15:45	7465/7465	---MC-	200	added ('OK')	application/rss+xml	etag:%22FAEC3559-F2CA35E6-EA0B7705-4F5A1D94-D3AC0E81%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=72	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index2c5a.html	(from http://www.vzhurudolu.cz/72/ruby-on-rails-pochybnosti-opatrneho-vedouciho-projektu)
16:15:46	2685/2685	---MC-	200	added ('OK')	application/rss+xml	etag:%22D7AEFF3A-1685CECE-2C4C4347-2C3E30B0%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=71	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexd8c6.html	(from http://www.vzhurudolu.cz/71/webby-awards-2007-funkcni-design-a-navigace)
16:15:46	1152/1152	---MC-	200	added ('OK')	application/rss+xml	etag:%22CC0165CD-DA9A46B3%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=70	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexf67c.html	(from http://www.vzhurudolu.cz/70/nabidka-prace-zajima-vas-web-20-a-umite-programovat)
16:15:47	5672/5672	---MC-	200	added ('OK')	application/rss+xml	etag:%228CCF12CA-F9562522-4FA16B8-A71F0D4-53CB28F3%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=69	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index40e7.html	(from http://www.vzhurudolu.cz/69/firemni-web-od-h1cz-na-zaver-lehce-skobrta)
16:15:47	3930/3930	---MC-	200	added ('OK')	application/rss+xml	etag:%22FC888E3C-A864D679-730651AB-84C1B7BE-430F3982%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=68	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index019b.html	(from http://www.vzhurudolu.cz/68/stat-by-mohl-vice-podporovat-zamestnavani-studentu)
16:15:47	1311/1311	---MC-	200	added ('OK')	application/rss+xml	etag:%22C63E2548-32C8A39C%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=67	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index8567.html	(from http://www.vzhurudolu.cz/67/ebanka-a-ucetnictvi-money-setrte-cas)
16:15:48	2747/2747	---MC-	200	added ('OK')	application/rss+xml	etag:%22EDBEC5C4-2B2E1F48-44022F3B-FB97093F-634B87F4%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=60	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index04f2.html	(from http://www.vzhurudolu.cz/60/co-je-design-moje-oblibene-citaty)
16:15:48	3808/3808	---MC-	200	added ('OK')	application/rss+xml	etag:%22F98AA2EF-AD8C0714-62CC1EB-E2867D3F-E0EDA1E9%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=65	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index2d3c.html	(from http://www.vzhurudolu.cz/65/anketa-cesky-webdesign-2006-2007)
16:15:48	1285/1285	---MC-	200	added ('OK')	application/rss+xml	etag:%22B6343BE3-B8D5F740-810D8986%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=64	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexe3b8.html	(from http://www.vzhurudolu.cz/64/web-20-vite-jak-skutecne-vypada)
16:15:49	2751/2751	---MC-	200	added ('OK')	application/rss+xml	etag:%2241ECC3A9-391C5A9A-682ACC78-191774A-637B85F1%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=63	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index98b9.html	(from http://www.vzhurudolu.cz/63/nejvice-bozi-napad-na-cz-v-roce-2006)
16:15:49	1288/1288	---MC-	200	added ('OK')	application/rss+xml	etag:%224881FA4D-B5ABBE55%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=61	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexe7d9.html	(from http://www.vzhurudolu.cz/61/95-znalosti-webdesignera-je-jen-opakovanim-starych-mouder)
16:15:50	3143/3143	---MC-	200	added ('OK')	application/rss+xml	etag:%22C5BD6F59-5A66B486-C135BC7A-DF073BE-76DF6E49%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=59	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index54af.html	(from http://www.vzhurudolu.cz/59/doporucte-mi-knihu-o-apachephpmysql-pro-neprogramatora)
16:15:50	2939/2939	---MC-	200	added ('OK')	application/rss+xml	etag:%222B8497D8-B14DF5E4-C2474FD5-CE0F4478%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=58	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index529e.html	(from http://www.vzhurudolu.cz/58/getting-real-bible-vyvoje-webovovych-aplikaci-je-ted-zdarma)
16:15:50	2605/2605	---MC-	200	added ('OK')	application/rss+xml	etag:%22CBB4416D-4F5A8E87-D40CB717-BCDB9281-85143CC9%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=57	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexb17f.html	(from http://www.vzhurudolu.cz/57/tyden-obedu-zdarma-a-kurz-xhtmlcss)
16:15:51	2/2	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2011%20Aug%202009%2014:15:56%20GMT	http://www.vzhurudolu.cz/kategorie/Webova-analytika/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/kategorie/Webova-analytika/index.html	(from http://www.vzhurudolu.cz/53/kniha-o-google-analytics)
16:15:51	599/599	---MC-	200	added ('OK')	application/rss+xml	etag:%22B09D4878%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=53	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index32d8.html	(from http://www.vzhurudolu.cz/53/kniha-o-google-analytics)
16:15:51	2/2	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2011%20Aug%202009%2014:15:57%20GMT	http://www.vzhurudolu.cz/kategorie/Cestovani/	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/kategorie/Cestovani/index.html	(from http://www.vzhurudolu.cz/52/vysoke-tatry-na-podzim)
16:15:52	3017/3017	---MC-	200	added ('OK')	application/rss+xml	etag:%22E75AA26-D3576A22-8E9109A6-9648DC35-68ED448B%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=52	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index152d.html	(from http://www.vzhurudolu.cz/52/vysoke-tatry-na-podzim)
16:15:52	3199/3199	---MC-	200	added ('OK')	application/rss+xml	etag:%22F83F10D2-71D497BD-C6616DC-23C9809F-D3E058AF%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=49	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index439e.html	(from http://www.vzhurudolu.cz/49/jak-lepkava-je-vase-stranka)
16:15:52	3112/3112	---MC-	200	added ('OK')	application/rss+xml	etag:%2215941AB2-9A63FF59-1470513D-95726F59-27D3DC33%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=47	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index9749.html	(from http://www.vzhurudolu.cz/47/3-efektni-triky-na-google-analytics)
16:15:53	3334/3334	---MC-	200	added ('OK')	application/rss+xml	etag:%22CA2ECC82-2627E6CA-5FD71A53-48978451-B91E7F64%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=45	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexfcbd.html	(from http://www.vzhurudolu.cz/45/pre-rss-ovano)
16:15:53	3875/3875	---MC-	200	added ('OK')	application/rss+xml	etag:%22F5667D9B-7401F28D-92B5568D-AA4B8DE6-39BD0BD2%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=44	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/indexc811.html	(from http://www.vzhurudolu.cz/44/jak-nevstoupit-do-valky-s-klientem)
16:15:53	4085/4085	---MC-	200	added ('OK')	application/rss+xml	etag:%222374E5B7-F7FC2742-AB4F3A70-BB71E2A-37E477C4%22	http://www.vzhurudolu.cz/?rss=1&area=comments&id=43	C:/machal/projects/vzhurudolu/www/archiv/2005-2008/Vzhùru%20Dolù%202005-2008/www.vzhurudolu.cz/index8ee0.html	(from http://www.vzhurudolu.cz/43/rychlejsi-a-presnejsi-analyza-logu-s-weblog-expert)
